Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
A Secret Word: A Novel,"Jennifer Paddock's incandescent debut novel spans fifteen years in the lives of friends Leigh, Sarah, and Chandler, beginning one fateful day in high school that forever connects them. While Leigh remains stuck in dead-end jobs in their Arkansas hometown, the more privileged Sarah and Chandler move to Manhattan, where Sarah seeks acting fame and Chandler struggles to make sense of her failed relationships, only to be sent reeling by an unexpected tragedy. Sweeping from the Deep South to New York and interweaving each girl's distinctive voice into a seamless narrative, A Secret Word is a luminous story of friendship and family, sex and secrets, growing up and growing apart. It is about how well you can ever really know another person and the secrets we keep from our friends, our families, and, most important, ourselves.",['Jennifer Paddock'],http://books.google.com/books/content?id=cQZDqFz23akC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=cQZDqFz23akC&printsec=frontcover&dq=A+Secret+Word:+A+Novel&hl=&cd=1&source=gbs_api,Simon and Schuster,2008-06-18,https://play.google.com/store/books/details?id=cQZDqFz23akC&source=gbs_api,['Fiction'],2.0
Hunger Point : A Novel,"“[An] unusually honest, painfully funny novel about a tight-knit family’s struggle.” —Entertainment Weekly ""My parents may love me, but I also know they view me as a houseguest who is turning a weekend stay into an all-expense-paid, lifelong residency, and who (to their horror) constantly forgets to flush the toilet and shut off the lights."" Twenty-six-year-old Frannie Hunter has just moved back home. Bright, wry, blunt, and irreverent, she invites you to witness her family's unraveling. Her Harvard-bound sister is anorexic, her mother is having an affair, her father is obsessed with the Food Network, and her grandfather wants to plan her wedding (even though she has no fiancé, let alone a steady boyfriend). By turns wickedly funny and heartbreakingly bittersweet, Hunger Point chronicles Frannie's triumph over her own self-destructive tendencies, and offers a powerful exploration of the complex relationships that bind together a contemporary American family. You will never forget Frannie, a ""sultry, suburban Holden Caulfield,"" whom critics have called ""the most fully realized character to come along in years,"" (Paper) nor will you forget Hunger Point, an utterly original novel that stuns with its amazing insights and dazzles with its fresh, distinctive voice.",['Jillian Medoff'],http://books.google.com/books/content?id=kUhcqtBR8XkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=kUhcqtBR8XkC&pg=PP4&dq=Hunger+Point+:+A+Novel&hl=&cd=1&source=gbs_api,Harper Collins,2009-10-13,https://play.google.com/store/books/details?id=kUhcqtBR8XkC&source=gbs_api,['Fiction'],6.0
"A Sailor of Austria: In Which, Without Really Intending to, Otto Prohaska Becomes Official War Hero No. 27 of the Habsburg Empire (The Otto Prohaska Novels)","In this ironic, hilarious, and poignant story, Otto Prohaska is a submarine captain serving the almost-landlocked Austro-Hungarian Empire. He faces a host of unlikely circumstances, from petrol poisoning to exploding lavatories to trigger-happy Turks. All signs point to the total collapse of the bloated empire he serves, but Otto refuses to abandon the Habsburgs in their hour of need.",['John Biggins'],http://books.google.com/books/content?id=NRKXDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.com/books?id=NRKXDwAAQBAJ&printsec=frontcover&dq=A+Sailor+of+Austria:+In+Which,+Without+Really+Intending+to,+Otto+Prohaska+Becomes+Official+War+Hero+No.+27+of+the+Habsburg+Empire+(The+Otto+Prohaska+Novels)&hl=&cd=1&source=gbs_api",Rowman & Littlefield,2005-09-01,"http://books.google.com/books?id=NRKXDwAAQBAJ&dq=A+Sailor+of+Austria:+In+Which,+Without+Really+Intending+to,+Otto+Prohaska+Becomes+Official+War+Hero+No.+27+of+the+Habsburg+Empire+(The+Otto+Prohaska+Novels)&hl=&source=gbs_api",['Fiction'],7.0
Things You Need To Be Told,"Are good manners relevant in this day and age? More so than ever, with cell phones, body piercings, e-mails, and other 21st-century accessories. Now the authors of Things You Need to Be Told offer more advice-pertinent to today's issues, and filled with both hilarious wit and practical common sense.","['Lesley Carlin', 'Honore McDonough Ervin', 'Etiquette Grrls']",http://books.google.com/books/content?id=gO2xVrejAHUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=gO2xVrejAHUC&q=Things+You+Need+To+Be+Told&dq=Things+You+Need+To+Be+Told&hl=&cd=1&source=gbs_api,Berkley Publishing Group,2003,http://books.google.com/books?id=gO2xVrejAHUC&dq=Things+You+Need+To+Be+Told&hl=&source=gbs_api,['Humor'],1.0
Autobiography of a Yogi (Reprint of the Philosophical library 1946 First Edition),The original text of Yogananda's classic introduction to Eastern mysticism.,['Paramahansa Yogananda'],http://books.google.com/books/content?id=83UZAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=83UZAAAACAAJ&dq=Autobiography+of+a+Yogi+(Reprint+of+the+Philosophical+library+1946+First+Edition)&hl=&cd=1&source=gbs_api,Crystal Clarity Pubs,2005,http://books.google.com/books?id=83UZAAAACAAJ&dq=Autobiography+of+a+Yogi+(Reprint+of+the+Philosophical+library+1946+First+Edition)&hl=&source=gbs_api,['Biography & Autobiography'],4.0
Dead of Night (Hidden Faces Series #3),"All words fell away. I pushed myself off the path, noticing for the first time the signs of earlier passage—the matted earth, broken twigs. And I knew. My mouth turned cottony. I licked my lips, took three halting steps. My maddening, visual brain churned out pictures of colorless faces on a cold slab—Debbie Lille, victim number one; Wanda Deminger, number three . . . He’d been here. Dragged this one right where I now stumbled. I’d entered a crime scene, and I could not bear to see what lay at the end. . . . This is a story about evil. This is a story about God’s power. A string of murders terrorizes citizens in the Redding, California, area. The serial killer is cunning, stealthy. Masked by day, unmasked by night. Forensic artist Annie Kingston discovers the sixth body practically in her own back yard. Is the location a taunt aimed at her? One by one, Annie must draw the unknown victims for identification. Dread mounts. Who will be taken next? Under a crushing oppression, Annie and other Christians are driven to pray for God’s intervention as they’ve never prayed before. With page-turning intensity, Dead of Night dares to pry open the mind of evil. Twisted actions can wreak havoc on earth, but the source of wickedness lies beyond this world. Annie learns where the real battle takes place—and that a Christian’s authority through prayer is the ultimate, unyielding weapon.",['Brandilyn Collins'],http://books.google.com/books/content?id=26F6NeWPZpAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=26F6NeWPZpAC&printsec=frontcover&dq=Dead+of+Night+(Hidden+Faces+Series&hl=&cd=1&source=gbs_api,Zondervan,2009-05-26,https://play.google.com/store/books/details?id=26F6NeWPZpAC&source=gbs_api,['Fiction'],24.0
Healing Back Pain Naturally: The Mind-Body Program Proven to Work,"A holistic approach to dealing with back pain explains how to use an all-natural program that combines mind-body techniques, specific stretching exercises, breathing techniques, diet and nutrition, and mental pain-coping strategies. Reprint.","['Art Brownstein', 'Joan Borysenko']",http://books.google.com/books/content?id=0LP2wDNEqxQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=0LP2wDNEqxQC&printsec=frontcover&dq=Healing+Back+Pain+Naturally:+The+Mind-Body+Program+Proven+to+Work&hl=&cd=1&source=gbs_api,Simon and Schuster,2001-06-01,http://books.google.com/books?id=0LP2wDNEqxQC&dq=Healing+Back+Pain+Naturally:+The+Mind-Body+Program+Proven+to+Work&hl=&source=gbs_api,['Family & Relationships'],1.0
APA: The Easy Way! (for APA 5th edition),"A simple guide to APA writing style that discusses the mechanics of APA format and internal text citations, and includes guidelines for actual reference page entries and a sample paper.","['Peggy M. Houghton', 'Timothy J. Houghton']",http://books.google.com/books/content?id=SQQlAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=SQQlAQAAMAAJ&q=APA:+The+Easy+Way!+(for+APA+5th+edition)&dq=APA:+The+Easy+Way!+(for+APA+5th+edition)&hl=&cd=1&source=gbs_api,Houghton & Houghton,2009,http://books.google.com/books?id=SQQlAQAAMAAJ&dq=APA:+The+Easy+Way!+(for+APA+5th+edition)&hl=&source=gbs_api,['Psychology'],2.0
"Cadillac Desert: The American West and Its Disappearing Water, Revised Edition","""The definitive work on the West's water crisis."" --Newsweek The story of the American West is the story of a relentless quest for a precious resource: water. It is a tale of rivers diverted and dammed, of political corruption and intrigue, of billion-dollar battles over water rights, of ecological and economic disaster. In his landmark book, Cadillac Desert, Marc Reisner writes of the earliest settlers, lured by the promise of paradise, and of the ruthless tactics employed by Los Angeles politicians and business interests to ensure the city's growth. He documents the bitter rivalry between two government giants, the Bureau of Reclamation and the U.S. Army Corps of Engineers, in the competition to transform the West. Based on more than a decade of research, Cadillac Desert is a stunning expose and a dramatic, intriguing history of the creation of an Eden--an Eden that may only be a mirage. This edition includes a new postscript by Lawrie Mott, a former staff scientist at the Natural Resources Defense Council, that updates Western water issues over the last two decades, including the long-term impact of climate change and how the region can prepare for the future.",['Marc Reisner'],http://books.google.com/books/content?id=g7NDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.com/books?id=g7NDDwAAQBAJ&printsec=frontcover&dq=Cadillac+Desert:+The+American+West+and+Its+Disappearing+Water,+Revised+Edition&hl=&cd=1&source=gbs_api",Penguin,1993-06-01,"http://books.google.com/books?id=g7NDDwAAQBAJ&dq=Cadillac+Desert:+The+American+West+and+Its+Disappearing+Water,+Revised+Edition&hl=&source=gbs_api",['Technology & Engineering'],19.0
The New Revelations: A Conversation with God,"The human race has reached a Time of Choosing. Our options are being placed before us by the tide of events -- and by those who are creating them. We can either move forward, building together at last a new world of peace and harmony based on new beliefs about God and Life, or move backward, separately and continuously reconstructing the old world of conflict and discord. The New Revelations provides us with the tools to move forward, to pull ourselves out of despair, lifting the whole human race to a new expression of its grandest vision. In this book, which offers possible and powerful answers to the questions facing the world, bestselling author Neale Donald Walsch urges us to open our hearts and minds to what may be one of the most important spiritual statements of our time. A conversation with God that began as a simple plea from one human being to the God of his understanding, The New Revelations is a life-altering book, given to us when we need it most.",['Neale Donald Walsch'],http://books.google.com/books/content?id=WFlrS4Hl48EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=WFlrS4Hl48EC&printsec=frontcover&dq=The+New+Revelations:+A+Conversation+with+God&hl=&cd=1&source=gbs_api,Simon and Schuster,2002-09-30,https://play.google.com/store/books/details?id=WFlrS4Hl48EC&source=gbs_api,['Religion'],4.0
Phantom,A journey through a land where Milo learns the importance of words and numbers provides a cure for his boredom.,['Norton Juster'],http://books.google.com/books/content?id=87UWNi83IrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=87UWNi83IrIC&printsec=frontcover&dq=Phantom&hl=&cd=1&source=gbs_api,Yearling Books,1996,http://books.google.com/books?id=87UWNi83IrIC&dq=Phantom&hl=&source=gbs_api,['Juvenile Fiction'],77.0
"The Skeptic's Dictionary: A Collection of Strange Beliefs, Amusing Deceptions, and Dangerous Delusions","A wealth of evidence for doubters and disbelievers ""Whether it's the latest shark cartilage scam, or some new 'repressed memory' idiocy that besets you, I suggest you carry a copy of this dictionary at all times, or at least have it within reach as first aid for psychic attacks. We need all the help we can get."" -James Randi, President, James Randi Educational Foundation, randi.org ""From alternative medicine, aliens, and psychics to the farthest shores of science and beyond, Robert Carroll presents a fascinating look at some of humanity's most strange and wonderful ideas. Refreshing and witty, both believers and unbelievers will find this compendium complete and captivating. Buy this book and feed your head!"" -Clifford Pickover, author of The Stars of Heaven and Dreaming the Future ""A refreshing compendium of clear thinking, a welcome and potent antidote to the reams of books on the supernatural and pseudoscientific."" -John Allen Paulos, author of Innumeracy and A Mathematician Reads the Newspaper ""This book covers an amazing range of topics and can protect many people from being scammed."" -Stephen Barrett, M.D., quackwatch.org Featuring close to 400 definitions, arguments, and essays on topics ranging from acupuncture to zombies, The Skeptic's Dictionary is a lively, commonsense trove of detailed information on all things supernatural, occult, paranormal, and pseudoscientific. It covers such categories as alternative medicine; cryptozoology; extraterrestrials and UFOs; frauds and hoaxes; junk science; logic and perception; New Age energy; and the psychic. For the open-minded seeker, the soft or hardened skeptic, and the believing doubter, this book offers a remarkable range of information that puts to the test the best arguments of true believers.",['Robert Carroll'],http://books.google.com/books/content?id=BsH2glWLI7UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.com/books?id=BsH2glWLI7UC&dq=The+Skeptic%27s+Dictionary:+A+Collection+of+Strange+Beliefs,+Amusing+Deceptions,+and+Dangerous+Delusions&hl=&cd=1&source=gbs_api",Wiley,2004-04-28,"http://books.google.com/books?id=BsH2glWLI7UC&dq=The+Skeptic%27s+Dictionary:+A+Collection+of+Strange+Beliefs,+Amusing+Deceptions,+and+Dangerous+Delusions&hl=&source=gbs_api",['Science'],4.0
Quick As A Cricket (Turtleback School & Library Binding Edition) (Child's Play Library),A child describes the feelings and emotions which are the mark of his individual self.,['Audrey Wood'],http://books.google.com/books/content?id=T8e_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=T8e_DwAAQBAJ&printsec=frontcover&dq=Quick+As+A+Cricket+(Turtleback+School&hl=&cd=1&source=gbs_api,HMH Books For Young Readers,2020-09-15,http://books.google.com/books?id=T8e_DwAAQBAJ&dq=Quick+As+A+Cricket+(Turtleback+School&hl=&source=gbs_api,['Juvenile Fiction'],11.0
Finding Your Own North Star: Claiming the Life You Were Meant to Live,"Introduces the author's step-by-step plan for identifying core desires and acting upon them to create successful, satisfying, and more fulfilling lives.",['Martha Nibley Beck'],http://books.google.com/books/content?id=0SEQpVz_qVMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=0SEQpVz_qVMC&printsec=frontcover&dq=Finding+Your+Own+North+Star:+Claiming+the+Life+You+Were+Meant+to+Live&hl=&cd=1&source=gbs_api,Harmony,2001,http://books.google.com/books?id=0SEQpVz_qVMC&dq=Finding+Your+Own+North+Star:+Claiming+the+Life+You+Were+Meant+to+Live&hl=&source=gbs_api,['Self-Help'],3.0
Jade Green : A Ghost Story,"While living with her uncle in a house haunted by the ghost of a young woman, recently orphaned Judith Sparrow wonders if her one small transgression has caused mysterious happenings.",['Phyllis Reynolds Naylor'],http://books.google.com/books/content?id=VW3dkJGJOKcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=VW3dkJGJOKcC&printsec=frontcover&dq=Jade+Green+:+A+Ghost+Story&hl=&cd=1&source=gbs_api,Simon and Schuster,2000-02-01,http://books.google.com/books?id=VW3dkJGJOKcC&dq=Jade+Green+:+A+Ghost+Story&hl=&source=gbs_api,['Juvenile Fiction'],18.0
God Don't Like Ugly,"New York Times bestselling author Mary Monroe sweeps readers back to the streets, porches, and parlors of civil rights-era Ohio to bring to life the first steps of an enduring friendship between two girls from opposite sides of the track. . . Annette Goode is a shy, awkward, overweight child with a terrible secret. Frightened and ashamed, Annette withdraws into a world of books and food. But the summer Annette turns thirteen, something incredible happens: Rhoda Nelson chooses her as a friend. Dazzling, generous Rhoda, who is everything Annette is not--gorgeous, slim, and worldly--welcomes Annette into the heart of her eccentric family, which includes her handsome and dignified father;her lovely, fragile ""Muh'Dear;"" her brooding, dangerous brother Jock;and her colorful white relatives--half-crazy Uncle Johnny, sultry Aunt Lola, and scary, surly Granny Goose. With Rhoda's help, Annette survives adolescence and blossoms as a woman. But when her beautiful best friend makes a stunning confession about a horrific childhood crime, Annette's world will never be the same. ""A coming-of-age journey depicted with wit, poignancy and bite."" --Publishers Weekly",['Mary Monroe'],http://books.google.com/books/content?id=2JOWBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=2JOWBgAAQBAJ&printsec=frontcover&dq=God+Don%27t+Like+Ugly&hl=&cd=1&source=gbs_api,Dafina,2010-01-07,https://play.google.com/store/books/details?id=2JOWBgAAQBAJ&source=gbs_api,['Fiction'],12.0
The Anatomy Coloring Book,Includes bibliographical references and index,"['Wynn Kapit', 'Lawrence M. Elson']",http://books.google.com/books/content?id=x3eArHrj6x4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=x3eArHrj6x4C&q=The+Anatomy+Coloring+Book&dq=The+Anatomy+Coloring+Book&hl=&cd=1&source=gbs_api,Benjamin-Cummings Publishing Company,2002,http://books.google.com/books?id=x3eArHrj6x4C&dq=The+Anatomy+Coloring+Book&hl=&source=gbs_api,['Science'],12.0
The Hungry Tide: A Novel,"Three lives collide on an island off India: “An engrossing tale of caste and culture… introduces readers to a little-known world.”—Entertainment Weekly Off the easternmost coast of India, in the Bay of Bengal, lies the immense labyrinth of tiny islands known as the Sundarbans. For settlers here, life is extremely precarious. Attacks by tigers are common. Unrest and eviction are constant threats. At any moment, tidal floods may rise and surge over the land, leaving devastation in their wake. In this place of vengeful beauty, the lives of three people collide. Piya Roy is a marine biologist, of Indian descent but stubbornly American, in search of a rare, endangered river dolphin. Her journey begins with a disaster when she is thrown from a boat into crocodile-infested waters. Rescue comes in the form of a young, illiterate fisherman, Fokir. Although they have no language between them, they are powerfully drawn to each other, sharing an uncanny instinct for the ways of the sea. Piya engages Fokir to help with her research and finds a translator in Kanai Dutt, a businessman from Delhi whose idealistic aunt and uncle are longtime settlers in the Sundarbans. As the three launch into the elaborate backwaters, they are drawn unawares into the hidden undercurrents of this isolated world, where political turmoil exacts a personal toll as powerful as the ravaging tide. From the national bestselling author of Gun Island, The Hungry Tide was a winner of the Crossword Book Prize and a finalist for the Kiriyama Prize. “A great swirl of political, social, and environmental issues, presented through a story that’s full of romance, suspense, and poetry.”—The Washington Post “Masterful.”—Publishers Weekly (starred review)",['Amitav Ghosh'],http://books.google.com/books/content?id=46_qDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=46_qDwAAQBAJ&printsec=frontcover&dq=The+Hungry+Tide:+A+Novel&hl=&cd=1&source=gbs_api,Houghton Mifflin Harcourt,2014-03-04,https://play.google.com/store/books/details?id=46_qDwAAQBAJ&source=gbs_api,['Fiction'],27.0
Chloe Does Yale,"A sparkling first novel by Natalie Krinsky, the witty, provocative sex columnist for the Yale Daily News. Chloe Carrington is a typical Yale student, except that along with toiling through the usual grind of coursework, she pens a notorious and much-dished-over sex column for the campus newspaper. This touch of fame has wrought havoc on her social and love life, turning it literally into an open book. Chloe doesn't help matters much; she likes to share and can't resist divulging the gory details of her most recent date (or lack thereof) in her column, baring her soul for all to see. Like her friends, she dreams of hooking up with Mr. Right, at least for a little while--but that proves even more arduous than participating in Yale's notorious ""shopping"" session (a two-week period in which students are encouraged to take as many classes as possible, in order to decide what courses to enroll in for that semester). As Chloe probes the campus hot spots, we get a peek at just what goes on behind the Ivy League's dormitory doors--from drinking at Toad's to ""Exotic Erotic"" (Yale's answer to a Hugh Hefner'style Playboy party, complete with coeds in skimpy bikinis). Teeming with exuberance and late-night shenanigans, Natalie Krinsky's novel is filled with humor and candor about typical college situations both inside and outside the dorm room.",['Natalie Krinsky'],http://books.google.com/books/content?id=bSeZAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=bSeZAAAAQBAJ&printsec=frontcover&dq=Chloe+Does+Yale&hl=&cd=1&source=gbs_api,Hachette Books,2005-03-01,https://play.google.com/store/books/details?id=bSeZAAAAQBAJ&source=gbs_api,['Fiction'],3.0
The Matarese Circle,"Originally published: 1979 and subsequently published in paperback by Bantam Books, 1980.",['Robert Ludlum'],http://books.google.com/books/content?id=IoeODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=IoeODQAAQBAJ&printsec=frontcover&dq=The+Matarese+Circle&hl=&cd=1&source=gbs_api,Bantam,2015-03-31,http://books.google.com/books?id=IoeODQAAQBAJ&dq=The+Matarese+Circle&hl=&source=gbs_api,['Fiction'],5.0
The Believer's Authority,"As a young preacher, Rev. Kenneth E. Hagin asked himself this question. He studied the subject and concluded the following: ""We as a Church have authority on the earth that we've never yet realized... A few of us have barely gotten to the edge of that authority, but before Jesus comes again, there's going to be a whole company of believers who will rise up with the authority that is theirs. They will know what is theirs, and they will do the work that God intended they should do."" During the past 30 years, over a million readers have been blessed by this classic faith-building message by Rev. Hagin. In his clear and illustrative style, he uses the Word of God to explain the authority that belongs to every believer. Book jacket.",['Kenneth E. Hagin'],http://books.google.com/books/content?id=utUOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=utUOAAAACAAJ&dq=The+Believer%27s+Authority&hl=&cd=1&source=gbs_api,Faith Library Publications,2004-01,http://books.google.com/books?id=utUOAAAACAAJ&dq=The+Believer%27s+Authority&hl=&source=gbs_api,['Bible'],9.0
Windows Vista All-in-One Desk Reference For Dummies (For Dummies (Computer/Tech)),"With Vista, Windows has had an extreme makeover. Many of the features that were old friends in Windows XP now look and act differently. And if you’re thinking of upgrading to Vista but haven’t done it yet, wow — there are eight different versions! How do you know which one to choose? That’s easy — look in Book One of Windows Vista All-in-One Desk Reference For Dummies. Windows expert Woody Leonhard starts off this everything-you-want-to-know-about -Vista guide by helping you choose the version that fits your needs. He follows that with minibooks Two through Nine, each devoted to one specific area — setting up, securing, and customizing Vista, going online, adding cool hardware, getting the most from multimedia, exploring Vista video, and setting up a network. You’ll find out about: Ripping and burning discs of data, music, or movies Organizing desktop files and folders Collecting and editing your digital photos in the Photo Gallery Controlling users, making backups, and maintaining your system Locking down your system to deflect spam, scams, spyware, phishers, and viruses Exploring alternatives to Internet Explorer Adding hard drives, printers, key drives, USB hubs, and other hardware Making movies, adding music to your iPod, and setting up Media Center Covering almost anything you will ever need to know for a long and happy relationship with Vista, Windows Vista All-in-One Desk Reference For Dummies is a guide you’ll refer to again and again.",['Woody Leonhard'],http://books.google.com/books/content?id=BzmrNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=BzmrNAEACAAJ&dq=Windows+Vista+All-in-One+Desk+Reference+For+Dummies+(For+Dummies+(Computer/Tech))&hl=&cd=1&source=gbs_api,For Dummies,2006-12-15,http://books.google.com/books?id=BzmrNAEACAAJ&dq=Windows+Vista+All-in-One+Desk+Reference+For+Dummies+(For+Dummies+(Computer/Tech))&hl=&source=gbs_api,['Computers'],2.0
Adobe Photoshop CS2 One-On-One,Presents step-by-step lessons on the digital image editing software with two hours of video instruction on the companion DVD-ROM.,['Deke McClelland'],http://books.google.com/books/content?id=ePfOYAFiB50C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ePfOYAFiB50C&printsec=frontcover&dq=Adobe+Photoshop+CS2+One-On-One&hl=&cd=1&source=gbs_api,"""O'Reilly Media, Inc.""",2005,http://books.google.com/books?id=ePfOYAFiB50C&dq=Adobe+Photoshop+CS2+One-On-One&hl=&source=gbs_api,['Computers'],5.0
On Wings of Eagles,"#1 bestselling author Ken Follett tells the inspiring true story of the Middle East hostage crisis that began in 1978, and of the unconventional means one American used to save his countrymen. . . . When two of his employees were held hostage in a heavily guarded prison fortress in Iran, one man took matters into his own hands: businessman H. Ross Perot. His team consisted of a group of volunteers from the executive ranks of his corporation, handpicked and trained by a retired Green Beret officer. To free the imprisoned Americans, they would face incalculable odds on a mission that only true heroes would have dared. . . .",['Ken Follett'],http://books.google.com/books/content?id=D4g-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=D4g-DwAAQBAJ&printsec=frontcover&dq=On+Wings+of+Eagles&hl=&cd=1&source=gbs_api,Penguin,2004-12-07,http://books.google.com/books?id=D4g-DwAAQBAJ&dq=On+Wings+of+Eagles&hl=&source=gbs_api,['History'],1.0
Passion in Paradise: Paradise Awakening (Book 1),"Serena Graham is looking forward to the vacation of a lifetime-a week at Paradise Resort, a Caribbean hideaway where she'll be able to indulge her every sexual fantasy with complete abandon and total anonymity. For the next week, she's Sexy Siren Serena and she'll do whatever she wants-with whomever she wants. Michael Donovan planned a week at Paradise Resort to research his next erotic crime novel, as well as indulge in some hot sex with his fashion model girlfriend. But when he finds his now ex-girlfriend has other plans, he's resigned to research without recreation. That is, until Serena shows up at his door claiming he's occupying her room! After a little negotiating, Michael and Serena become roommates, and Serena boldly asks Michael to be her lover for the week. How can he pass up the opportunity to mix a little pleasure with business? But despite their vow to keep their relationship strictly physical, they find much more than passion in paradise.",['Jaci Burton'],http://books.google.com/books/content?id=_CFvswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=_CFvswEACAAJ&dq=Passion+in+Paradise:+Paradise+Awakening+(Book+1)&hl=&cd=1&source=gbs_api,Elloras Cave Pub Incorporated,2003-08,http://books.google.com/books?id=_CFvswEACAAJ&dq=Passion+in+Paradise:+Paradise+Awakening+(Book+1)&hl=&source=gbs_api,['Fiction'],4.0
"NYC Ballet Workout: Fifty Stretches And Exercises Anyone Can Do For A Strong, Graceful, And Sculpted Body","New York City Ballet Workout is a revolutionary fitness program that will help you begin to develop lean abs, firm buttocks, a contoured waist, sculpted legs, slim thighs, strong arms, perfect posture, flexbility you never thought possible--and grace and poice of a dancer. More than three hundred stunning step-by-step and other photographs throughout make this the most beautiful and easy-to-use exercise book ever created.This elegant book is unlike any exercise book ever published. Graced with more than 300 instructional exercise photographs and extraordinary duotone portraits of New York City Ballet dancers, The New York City Ballet Workout explores the company's philosophy of balancing art, life, and fitness. By combining elements of New York City Ballet's balletic regimen with practical strength-building exercises, The New York City Ballet Workout can help people achieve a strong, graceful, and flexible body--one that displays the impeccable poise that is the trademark of New York City Ballet dancers. Many exercises of The New York City Ballet Workout were once confined to the world's elite rehearsal studios. Now, as refined by Peter Martins and his company, these exercises have been designed as a comprehensive, holistic approach to the body that can be used by anyone from the out-of-shape to the serious athlete, to attain a lean, hard, beautiful body. From flexibility to endurance, this is a complete exercise program for men and women.",['Peter Martins'],http://books.google.com/books/content?id=eB47sy06bEcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.com/books?id=eB47sy06bEcC&printsec=frontcover&dq=NYC+Ballet+Workout:+Fifty+Stretches+And+Exercises+Anyone+Can+Do+For+A+Strong,+Graceful,+And+Sculpted+Body&hl=&cd=1&source=gbs_api",Harper Collins,1997-01-13,"http://books.google.com/books?id=eB47sy06bEcC&dq=NYC+Ballet+Workout:+Fifty+Stretches+And+Exercises+Anyone+Can+Do+For+A+Strong,+Graceful,+And+Sculpted+Body&hl=&source=gbs_api",['Health & Fitness'],2.0
Marly's Choice,"Marly's love for Cade has spanned her teenage years, and survived strong and intact into woman-hood. Her fantasies and daydreams have sustained her, but she's no longer content with merely imagining the touch of his hands, the taste of his kiss. It's time to seduce the tough, sexy cowboy. She's heard the rumors for years, the tales of his sexual preferences. She's prepared herself to accept his desires. Prepared her body for his touch. But she wasn't prepared for the choice to come... Cade's dark desires, his sexual excesses are based in the past. In a time when pain, shame, and blood stains his very soul. He carries a secret shared only with his brothers. A secret that has scarred the bond, the ability to be a brother or to accept the love of the men he was raised with. He knows the only way to prove his loyalty, his love for those brothers and Marly will be the key. She has a choice. She can surrender to Cade's needs, his soul deep desires, or she can walk away. A choice only Marly can make. A choice that will change her life forever.",['Lora Leigh'],http://books.google.com/books/content?id=_j-fswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=_j-fswEACAAJ&dq=Marly%27s+Choice&hl=&cd=1&source=gbs_api,Elloras Cave Pub Incorporated,2003,http://books.google.com/books?id=_j-fswEACAAJ&dq=Marly%27s+Choice&hl=&source=gbs_api,['Fiction'],4.0
